Unnamed: 0	description	M01	M03	M06	M09	M12	M19	M05	M44	M46	M47	M52	M55	M07	M33	M64	M72	M73	M34	M77	M78	M79	M88	M93	M95	M35	M99	M102	M107	M112	M120	M121	M126	M125	M38	M133	M134	M141	M144	M148	M150	M151	M155	M156	M39
EC:1.1.1.1	Alcohol dehydrogenase	86146.10661752243	120302.0152959604	108749.7815218738	87625.28960976105	66940.19165831819	89516.06725331373	992.4413164281416	42432.689862995896	12359.140654951238	11966.812546547955	7441.908526348448	36877.24883415761	0.0	11401.216730750886	39600.04757269469	18220.77528503605	11987.36046455238	10621.337052633502	20661.387801968165	26295.64609370621	19971.06734984412	33538.18669088672	39026.17549204211	35556.70293535334	18277.377253926497	14768.500473665918	6476.364673836266	10337.168071649205	5185.897653894033	24497.874184033742	20310.355921220045	17172.68614221744	33767.55238559999	15087.821552260944	24411.75767597233	14377.341492639134	9682.487183336703	11975.58857936184	17500.551379618777	19782.80828826336	13170.506251282372	22872.835322511644	38136.218139140576	34561.44492133064
EC:1.1.1.10	L-xylulose reductase	0.0	0.0	0.0	0.0	0.0	0.0744397889397821	0.0	2.7480528313458787	7.789856811311274	0.9441756431190352	0.0	174.15730575012742	0.0	5.881480293964797	107.03490066840136	0.5068104941483934	1.6601210356528557e-06	0.0	1.8723796323912247	1.9274757597511536	1.8096815443648204	7.002353799509013	1.4190159682781518	1.911145419277695	0.3268027893933068	0.0003223098346066	0.0	1.0668812977273396	0.0	1.36309523431023	0.0049002736656905	2.072797159909903	7.366849369416396	2.669485433347716	2.4502284331191733e-06	1.416010207387855	0.0	6.471745949330023	2.382669302877557	0.0016340555944172	2.369845010591416	153.20639807332333	5.07675729702552	155.92621421122615
EC:1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	161671.2669988015	105859.98370459182	184856.6845623475	156404.38967018906	128569.89387292915	147592.39335002098	2086.4311912346816	99662.77362764554	27842.79683486361	20541.42108438156	18750.051634973795	93066.83200837772	0.0	23362.79046391876	95004.14632561363	38447.91079555884	27979.2397772664	22563.589344990643	50525.27183782224	66641.34264858635	44821.19709276615	71157.03654095376	90290.56410393128	65639.38771568582	39400.34654919622	32139.952774963826	17820.632324888644	26934.908947202355	11401.647959884744	52056.54557182464	49356.29852844769	44813.516355429936	82021.27149193446	32027.560663535987	54546.0143926422	35979.268529589266	30889.204086485803	33364.192036769644	39833.39097249704	40073.15043524266	31436.37273962145	51867.80927127695	78715.39166665438	87855.7785409916
EC:1.1.1.101	Acylglycerone-phosphate reductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.667868250172321e-28	2.403242959277943e-28	0.0	0.0	2.598557164492014e-28	0.0	0.0	0.0	3.5587932678541163e-28	0.0	0.0	0.0	0.0	0.0	0.0	2.6523981336888446e-29	0.0	1.3969435961379332e-28	0.0	3.547027056494458e-28	0.0	0.0	0.0	0.0	3.159322977331195e-28	0.0	0.0	8.03858191264314e-29	0.0
EC:1.1.1.102	3-dehydrosphinganine reductase	38.12798379407435	0.310880729825867	1.0300627909652815	3.3096200737718604	0.0	0.0	0.0	0.3230123401651995	0.9751722316444223	0.0	0.0	45.42111480535113	0.0	0.0	0.0	1.456794574368959	1.7704928184013429	1.0994936772517117	1.657877642460342	2.211091091692716	2.249077031673593	6.149831226454993	68.62188440006302	11.488015972926988	0.95082719166026	0.0	0.0	1.3835553822634672	0.0	1.7675935147607902	0.516956818028695	0.4571384987910806	2.57351387635069	0.5180990010570526	0.6969992838697725	0.8167663012380899	0.0	0.0	0.0	63.93470787614244	1.139778641403289	1.4994064438502988	2.436877204831036	0.4998239040180032
EC:1.1.1.103	L-threonine 3-dehydrogenase	7378.721106825768	25101.53615203156	11180.925443005934	4979.0864958405855	864.2488243484362	4208.540455392697	28.379905501098804	4274.561954277422	724.0425226111636	1104.2701309185925	630.2636888954434	4465.102604117352	0.0	843.7692580492	4399.500411201808	2357.176855343024	1760.662551818791	926.390513379917	2460.1531716901136	2748.863162474844	1962.8096470466985	5489.425203991182	4048.4376232278514	3315.269414667908	1404.067572714513	1222.4543327445272	250.14993579492705	716.1567316974829	226.3225361460895	2503.6889404751264	2461.887233360213	2869.0000438559973	3604.1628884492734	1718.591789646824	2821.625238490701	1161.2153659718251	1261.6331818476028	228.7972937597325	1826.4864668212567	2088.819037289346	1516.6109845304395	1662.9371384346882	3855.335764716443	4574.001283750105
EC:1.1.1.105	All-trans-retinol dehydrogenase (NAD(+))	39.27674674848377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041181945599584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.107	Pyridoxal 4-dehydrogenase	36.41378681613469	0.0	12.331269937382189	26.547205536378268	24.2272391012874	0.0	0.0	249.7087781252581	6.079227410920501	0.0	39.46721360841029	125.90327523532524	0.0	0.0	62.35659811120435	30.286000473646588	66.92507606973523	81.01507178453126	31.29816836087518	53.97129124950109	58.05069294973448	24.111056991418245	138.74103149222236	12.499327657444235	0.0	253.72899675051707	0.0	2.77272436158414	13.791990940165658	28.045237538886333	10.506797873030198	42.18745144627315	50.46043826213245	47.36680324985238	258.5431696495523	43.39907852977043	20.01199935445944	0.0	0.0	38.64780897291448	0.0	0.0	16.626862572193982	29.715304858935703
EC:1.1.1.108	Carnitine 3-dehydrogenase	94.83229361260832	0.0	1198.143339223879	64.86430414833302	1177.8228251161422	2457.61	15.696981399770978	559.8497454677926	1325.7725089598382	169.9183023235127	172.8836653285408	649.9077721826652	0.0	46.09898800118808	581.8503047136874	300.06058034133304	455.3867526916775	126.76773116842584	81.44678897462084	299.1165260390137	293.99634153197314	414.706780862704	1368.980425043554	1183.1120947406362	0.0	537.3955579308026	26.584041936647843	2.8990928090386685	0.0	304.9834467916422	348.3603001026607	441.5242085522465	441.2836162712059	117.27615742216656	412.47371518464286	129.9706093096728	212.1463986327482	31.39396279954196	181.0511495409362	108.96517359595026	0.0	1789.20093298571	2943.0549943610304	504.67921150798753
EC:1.1.1.11	D-arabinitol 4-dehydrogenase	0.0028225365889867	0.0	59.70788269105054	72.97774093861119	0.0001136144126683	0.0	0.0	0.0	0.0	0.0	0.0	2.2955496054314364	0.0	0.0	0.0	0.0019606533487046	0.0017661765552158	0.0	0.0	0.0019097156713164	0.0	0.0	3.29820345607965	0.0026154064907496	0.0	0.0	0.0	0.0	0.0	0.0	2.813555517956261	0.0	0.0010266332078214	0.0	0.0026067593389638	0.0	0.0	0.0	0.0	3.221368403372073	0.0	0.0	0.0005907665247278	0.0
